Id,Importance
156,0.0031517487118916786
157,-0.0036148328325868325
158,-0.0036148328325868325
159,0.004706945980987506
160,-0.003140813438418345
161,0.011420820364379856
162,0.00398967746093843
163,0.0044658159517729674
164,0.004656706133979168
165,-0.0027713875549084154
166,0.0
167,0.003354323043510777
168,-0.0019010206648243932
169,0.0028702001081139265
170,0.00882296217961609
171,0.003701727878487012
172,-0.0017922309380916678
173,0.006048906933168841
174,0.005176332378066112
175,0.005038371619276507
176,0.009087981772758935
177,0.007787879276038032
178,-0.0034061408414750236
179,0.009523882365789204
180,0.011761298607788255
181,0.012659590408269956
182,0.010892306854541673
183,0.009482753174811499
184,0.009465107775248635
185,0.00941298468789886
186,0.0051208708252246295
187,0.003354323043510777
188,-6.057126530535185E-4
189,0.0
190,0.011688742623268971
191,0.01036551135698025
192,0.005460602540904495
193,0.009536897251989078
194,0.008303397011959633
195,-0.023983459993316348
196,0.0
197,0.004409136518253275
198,4.826711334470432E-4
199,-0.009395396771679049
200,-0.0017941326174772032
201,-0.014882919853213529
202,-0.004319417893929623
203,-0.029120446200974846
204,-0.001846180202412265
205,0.0
206,-0.0017524456545094996
207,-9.207176954757503E-4
208,0.0
209,0.0
210,-1.7434048486529599E-4
211,-5.398823028996516E-4
212,-8.353547276901937E-4
213,-5.774021266111583E-4
214,-0.00106442160927693
215,-1.7434048486529599E-4
216,-1.3401903604203956E-4
217,-8.660804288433997E-4
218,-0.0036715725497143245
219,0.0
220,0.0024781336134431873
221,0.0
222,-0.0045859325968125786
223,-0.0045859325968125786
224,-0.005697955054170326
225,-0.0037656335850964253
226,-0.004838554793532667
227,-0.0044311048320489245
228,0.0
229,0.0
230,-0.001029762779535088
231,-0.0014515142334376053
232,2.0743021175509044E-4
233,-3.7080931039061354E-4
234,-1.4750816762938024E-4
235,-7.190879794517237E-4
236,-0.0017589265709226961
237,-0.001029762779535088
238,-6.024052280537391E-4
239,-0.0017589265709226961
240,0.0
241,-0.0015858436311114196
242,0.003283290998662825
243,-0.0020089685766925664
244,0.01038317973847849
245,0.0030609250669279137
246,-0.0017442863256762295
247,2.7120428553555455E-4
248,-0.005605567852026926
249,-0.0017577193191639165
250,-0.0011032170105221952
251,-0.03531872946369502
252,-0.011820212710010124
253,1.111606765105535E-4
254,-0.0010402758173455335
255,-0.024245372492900704
256,-0.024245372492900704
257,3.762518202020176E-5
258,0.0024517436977533526
259,-0.0026024948285818805
260,-0.0025589862965206328
