Id,Name,Set_of_Attrdeps,Set_of_Methoddeps
411,runspl.RunSPL,"{attrDeps:{featuremodel.FeatureModel:1,featuremodel.Configuration:1}}","{methodDeps:{featuremodel.FeatureModel:3,featuremodel.FeatureValue:1,featuremodel.FeatureModelBuilder:2,featuremodel.Configuration:3,runspl.JavaUtility:2}}"
413,tests.XstreamTEST,null,"{methodDeps:{runspl.RunSPL:1,chpkim.XstreamExample:2}}"
32,com.thoughtworks.xstream.converters.basic.StringConverter,"{attrDeps:{com.thoughtworks.xstream.converters.basic.AbstractSingleValueConverter:1}}","{methodDeps:{com.thoughtworks.xstream.core.util.WeakCache:1,com.thoughtworks.xstream.converters.basic.AbstractSingleValueConverter:1}}"
93,com.thoughtworks.xstream.converters.extended.ToStringConverter,"{attrDeps:{com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$UnknownFieldException:1,com.thoughtworks.xstream.converters.javabean.JavaBeanConverter$DuplicateFieldException:1,com.thoughtworks.xstream.converters.javabean.JavaBeanConverter$DuplicatePropertyException:1,com.thoughtworks.xstream.core.AbstractReferenceMarshaller$ReferencedImplicitElementException:1,com.thoughtworks.xstream.converters.basic.AbstractSingleValueConverter:1,com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$DuplicateFieldException:1,com.thoughtworks.xstream.core.TreeMarshaller$CircularReferenceException:1}}","{methodDeps:{com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$UnknownFieldException:3,com.thoughtworks.xstream.converters.javabean.JavaBeanConverter$DuplicateFieldException:3,com.thoughtworks.xstream.converters.javabean.JavaBeanConverter$DuplicatePropertyException:3,com.thoughtworks.xstream.core.AbstractReferenceMarshaller$ReferencedImplicitElementException:3,com.thoughtworks.xstream.converters.basic.AbstractSingleValueConverter:1,com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$DuplicateFieldException:3,com.thoughtworks.xstream.converters.ConversionException:3,com.thoughtworks.xstream.core.TreeMarshaller$CircularReferenceException:3}}"
160,com.thoughtworks.xstream.core.AbstractReferenceMarshaller$ReferencedImplicitElementException,"{attrDeps:{com.thoughtworks.xstream.io.path.Path:1,com.thoughtworks.xstream.converters.ConversionException:1}}","{methodDeps:{com.thoughtworks.xstream.io.path.Path:1,com.thoughtworks.xstream.converters.ConversionException:1}}"
229,com.thoughtworks.xstream.core.util.WeakCache$4$1,"{attrDeps:{com.thoughtworks.xstream.core.util.WeakCache$4:2}}","{methodDeps:{com.thoughtworks.xstream.core.util.WeakCache:1,com.thoughtworks.xstream.core.util.WeakCache$4:1}}"
104,com.thoughtworks.xstream.converters.javabean.JavaBeanProvider,"{attrDeps:{com.thoughtworks.xstream.converters.javabean.BeanProvider$Visitor:1,com.thoughtworks.xstream.converters.javabean.JavaBeanProvider$Visitor:1,com.thoughtworks.xstream.converters.javabean.JavaBeanConverter$1:1}}","{methodDeps:{com.thoughtworks.xstream.converters.javabean.BeanProvider$Visitor:1,com.thoughtworks.xstream.converters.javabean.JavaBeanConverter$1:1}}"
408,featuremodel.RelevantModelIterator,null,null
184,com.thoughtworks.xstream.core.util.Base64Encoder,null,null
38,com.thoughtworks.xstream.converters.collections.BitSetConverter,"{attrDeps:{com.thoughtworks.xstream.io.HierarchicalStreamWriter:1,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamReader:1,com.thoughtworks.xstream.converters.Converter:1,com.thoughtworks.xstream.converters.UnmarshallingContext:1,com.thoughtworks.xstream.core.TreeMarshaller:1,com.thoughtworks.xstream.io.HierarchicalStreamReader:1,com.thoughtworks.xstream.core.ReferencingMarshallingContext:1,com.thoughtworks.xstream.core.TreeUnmarshaller:1,com.thoughtworks.xstream.converters.MarshallingContext:1,com.thoughtworks.xstream.io.xml.DocumentWriter:1,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriter:1,com.thoughtworks.xstream.io.xml.DocumentReader:1}}","{methodDeps:{com.thoughtworks.xstream.io.HierarchicalStreamWriter:1,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamReader:1,com.thoughtworks.xstream.converters.Converter:1,com.thoughtworks.xstream.core.TreeMarshaller:1,com.thoughtworks.xstream.io.HierarchicalStreamReader:1,com.thoughtworks.xstream.core.ReferencingMarshallingContext:1,com.thoughtworks.xstream.core.TreeUnmarshaller:1,com.thoughtworks.xstream.io.xml.DocumentWriter:1,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriter:1,com.thoughtworks.xstream.io.xml.DocumentReader:1}}"
52,com.thoughtworks.xstream.converters.ConverterLookup,"{attrDeps:{com.thoughtworks.xstream.converters.reflection.SelfStreamingInstanceChecker:1,com.thoughtworks.xstream.converters.basic.NullConverter:1,com.thoughtworks.xstream.converters.Converter:1,com.thoughtworks.xstream.converters.collections.PropertiesConverter:1,com.thoughtworks.xstream.converters.extended.GregorianCalendarConverter:1,com.thoughtworks.xstream.converters.extended.ColorConverter:1,com.thoughtworks.xstream.converters.extended.RegexPatternConverter:1,com.thoughtworks.xstream.converters.collections.BitSetConverter:1,com.thoughtworks.xstream.converters.extended.ThrowableConverter:1,com.thoughtworks.xstream.converters.collections.CharArrayConverter:1,com.thoughtworks.xstream.converters.extended.FontConverter:1,com.thoughtworks.xstream.converters.collections.AbstractCollectionConverter:1,com.thoughtworks.xstream.converters.reflection.ExternalizableConverter:1,com.thoughtworks.xstream.converters.extended.JavaFieldConverter:1,com.thoughtworks.xstream.converters.extended.ToAttributedValueConverter:1,com.thoughtworks.xstream.converters.javabean.JavaBeanConverter:1,com.thoughtworks.xstream.converters.enums.EnumConverter:1,com.thoughtworks.xstream.converters.extended.JavaMethodConverter:1,com.thoughtworks.xstream.converters.enums.EnumSetConverter:1,com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter:1,com.thoughtworks.xstream.converters.extended.DynamicProxyConverter:1}}","{methodDeps:{com.thoughtworks.xstream.converters.reflection.SelfStreamingInstanceChecker:1,com.thoughtworks.xstream.converters.basic.NullConverter:1,com.thoughtworks.xstream.converters.collections.PropertiesConverter:1,com.thoughtworks.xstream.converters.extended.GregorianCalendarConverter:1,com.thoughtworks.xstream.converters.extended.ColorConverter:1,com.thoughtworks.xstream.converters.extended.RegexPatternConverter:1,com.thoughtworks.xstream.converters.collections.BitSetConverter:1,com.thoughtworks.xstream.converters.extended.ThrowableConverter:1,com.thoughtworks.xstream.converters.collections.CharArrayConverter:1,com.thoughtworks.xstream.converters.extended.FontConverter:1,com.thoughtworks.xstream.converters.collections.AbstractCollectionConverter:1,com.thoughtworks.xstream.converters.reflection.ExternalizableConverter:1,com.thoughtworks.xstream.converters.extended.JavaFieldConverter:1,com.thoughtworks.xstream.converters.extended.ToAttributedValueConverter:1,com.thoughtworks.xstream.converters.javabean.JavaBeanConverter:1,com.thoughtworks.xstream.converters.enums.EnumConverter:1,com.thoughtworks.xstream.converters.extended.JavaMethodConverter:1,com.thoughtworks.xstream.converters.enums.EnumSetConverter:1,com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter:1,com.thoughtworks.xstream.converters.extended.DynamicProxyConverter:1}}"
205,com.thoughtworks.xstream.core.util.ObjectIdDictionary$Wrapper,null,null
51,com.thoughtworks.xstream.converters.Converter,"{attrDeps:{com.thoughtworks.xstream.io.HierarchicalStreamWriter:1,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamReader:1,com.thoughtworks.xstream.converters.UnmarshallingContext:1,com.thoughtworks.xstream.core.TreeMarshaller:1,com.thoughtworks.xstream.io.HierarchicalStreamReader:1,com.thoughtworks.xstream.converters.ConverterMatcher:1,com.thoughtworks.xstream.core.ReferencingMarshallingContext:1,com.thoughtworks.xstream.core.TreeUnmarshaller:1,com.thoughtworks.xstream.converters.MarshallingContext:1,com.thoughtworks.xstream.io.xml.DocumentWriter:1,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriter:1,com.thoughtworks.xstream.io.xml.DocumentReader:1}}","{methodDeps:{com.thoughtworks.xstream.io.ExtendedHierarchicalStreamReader:1,com.thoughtworks.xstream.core.TreeMarshaller:1,com.thoughtworks.xstream.converters.ConverterMatcher:1,com.thoughtworks.xstream.core.ReferencingMarshallingContext:1,com.thoughtworks.xstream.core.TreeUnmarshaller:1,com.thoughtworks.xstream.io.xml.DocumentWriter:1,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriter:1,com.thoughtworks.xstream.io.xml.DocumentReader:1}}"
79,com.thoughtworks.xstream.converters.extended.LocaleConverter,"{attrDeps:{com.thoughtworks.xstream.converters.basic.AbstractSingleValueConverter:1}}","{methodDeps:{com.thoughtworks.xstream.converters.basic.AbstractSingleValueConverter:1}}"
198,com.thoughtworks.xstream.core.util.DependencyInjectionFactory,"{attrDeps:{com.thoughtworks.xstream.converters.reflection.MissingFieldException:3}}","{methodDeps:{com.thoughtworks.xstream.core.util.TypedNull:1,com.thoughtworks.xstream.converters.reflection.MissingFieldException:4,com.thoughtworks.xstream.core.util.Primitives:2,com.thoughtworks.xstream.core.util.DependencyInjectionFactory$TypedValue:1,com.thoughtworks.xstream.core.util.DependencyInjectionFactory$1:1,com.thoughtworks.xstream.converters.reflection.ObjectAccessException:4}}"
409,featuremodel.UnaryProposition,"{attrDeps:{featuremodel.Proposition:1}}","{methodDeps:{featuremodel.Proposition:1}}"
312,com.thoughtworks.xstream.io.xml.QNameMap,null,null
128,com.thoughtworks.xstream.converters.reflection.FieldKey,null,null
21,com.thoughtworks.xstream.converters.basic.ByteConverter,"{attrDeps:{com.thoughtworks.xstream.converters.basic.AbstractSingleValueConverter:1}}","{methodDeps:{com.thoughtworks.xstream.converters.basic.AbstractSingleValueConverter:1}}"
142,com.thoughtworks.xstream.converters.reflection.SerializableConverter$1,"{attrDeps:{com.thoughtworks.xstream.io.HierarchicalStreamWriter:2,com.thoughtworks.xstream.core.TreeMarshaller:2,com.thoughtworks.xstream.mapper.MapperWrapper:8,com.thoughtworks.xstream.mapper.DefaultMapper:8,com.thoughtworks.xstream.converters.reflection.MissingFieldException:1,com.thoughtworks.xstream.core.ReferencingMarshallingContext:2,com.thoughtworks.xstream.converters.MarshallingContext:2,com.thoughtworks.xstream.io.xml.DocumentWriter:2,com.thoughtworks.xstream.converters.reflection.SerializableConverter:2,com.thoughtworks.xstream.core.util.CustomObjectOutputStream$StreamCallback:1,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriter:2,com.thoughtworks.xstream.converters.reflection.CGLIBEnhancedConverter:2}}","{methodDeps:{com.thoughtworks.xstream.io.HierarchicalStreamWriter:15,com.thoughtworks.xstream.core.TreeMarshaller:3,com.thoughtworks.xstream.mapper.DefaultMapper:11,com.thoughtworks.xstream.converters.MarshallingContext:3,com.thoughtworks.xstream.io.xml.DocumentWriter:15,com.thoughtworks.xstream.converters.reflection.SerializableConverter:1,com.thoughtworks.xstream.converters.reflection.ObjectAccessException:1,com.thoughtworks.xstream.mapper.MapperWrapper:11,com.thoughtworks.xstream.mapper.Mapper:11,com.thoughtworks.xstream.converters.reflection.MissingFieldException:1,com.thoughtworks.xstream.core.ReferencingMarshallingContext:3,com.thoughtworks.xstream.core.util.CustomObjectOutputStream$StreamCallback:1,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriterHelper:3,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriter:15,com.thoughtworks.xstream.converters.reflection.CGLIBEnhancedConverter:1}}"
243,com.thoughtworks.xstream.io.binary.BinaryStreamWriter,"{attrDeps:{com.thoughtworks.xstream.io.HierarchicalStreamWriter:1,com.thoughtworks.xstream.io.binary.Token$Attribute:2,com.thoughtworks.xstream.io.binary.Token:2,com.thoughtworks.xstream.io.binary.Token$MapIdToValue:2,com.thoughtworks.xstream.io.binary.Token$Value:2,com.thoughtworks.xstream.io.binary.BinaryStreamWriter$IdRegistry:1,com.thoughtworks.xstream.io.xml.DocumentWriter:1,com.thoughtworks.xstream.io.binary.Token$StartNode:2,com.thoughtworks.xstream.io.binary.Token$Formatter:1,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriter:1,com.thoughtworks.xstream.io.binary.Token$EndNode:2}}","{methodDeps:{com.thoughtworks.xstream.io.binary.Token$Attribute:2,com.thoughtworks.xstream.io.StreamException:3,com.thoughtworks.xstream.io.binary.Token$MapIdToValue:2,com.thoughtworks.xstream.io.binary.Token$Value:2,com.thoughtworks.xstream.io.binary.BinaryStreamWriter$IdRegistry:3,com.thoughtworks.xstream.io.xml.DocumentWriter:1,com.thoughtworks.xstream.io.binary.Token$StartNode:2,com.thoughtworks.xstream.io.binary.Token$Formatter:2,com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriter:1,com.thoughtworks.xstream.io.binary.Token$EndNode:2}}"
304,com.thoughtworks.xstream.io.xml.DomReader,"{attrDeps:{com.thoughtworks.xstream.io.naming.NoNameCoder:2,com.thoughtworks.xstream.io.naming.NameCoder:2,com.thoughtworks.xstream.io.xml.AbstractXmlReader:4,com.thoughtworks.xstream.io.xml.XmlFriendlyReplacer:2,com.thoughtworks.xstream.io.xml.XStream11NameCoder:2,com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder:2,com.thoughtworks.xstream.io.naming.NameCoderWrapper:2,com.thoughtworks.xstream.io.naming.StaticNameCoder:2,com.thoughtworks.xstream.io.xml.XStream11XmlFriendlyReplacer:2,com.thoughtworks.xstream.io.xml.AbstractDocumentReader:1}}","{methodDeps:{com.thoughtworks.xstream.io.naming.NoNameCoder:2,com.thoughtworks.xstream.io.AbstractReader:4,com.thoughtworks.xstream.io.xml.AbstractXmlReader:4,com.thoughtworks.xstream.io.xml.XStream11NameCoder:2,com.thoughtworks.xstream.io.xml.XmlFriendlyReplacer:2,com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder:2,com.thoughtworks.xstream.io.naming.NameCoderWrapper:2,com.thoughtworks.xstream.io.naming.StaticNameCoder:2,com.thoughtworks.xstream.io.xml.XStream11XmlFriendlyReplacer:2,com.thoughtworks.xstream.io.xml.AbstractDocumentReader:1}}"
